CustomerKey,GeographyKey,CustomerAlternateKey,MaritalStatus,Gender,SalaryYear,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
11264,618,AW00011264,S,M,90000,5,5,Partial College,Professional,0,3,0-1 Miles,North America,52,1
11265,623,AW00011265,M,F,90000,5,5,Partial College,Professional,1,3,0-1 Miles,North America,52,1
11266,632,AW00011266,S,F,90000,0,0,Partial College,Professional,0,1,5-10 Miles,North America,52,1
11267,302,AW00011267,S,M,120000,4,2,Partial College,Professional,1,4,2-5 Miles,North America,46,1
11268,312,AW00011268,M,F,130000,2,2,Graduate Degree,Management,1,2,1-2 Miles,North America,52,0
11269,314,AW00011269,M,M,130000,2,2,Graduate Degree,Management,1,2,0-1 Miles,North America,46,0
11270,334,AW00011270,M,M,130000,2,2,Graduate Degree,Management,1,3,0-1 Miles,North America,47,1
11271,360,AW00011271,S,F,150000,2,0,Bachelors,Management,0,4,1-2 Miles,North America,52,1
11272,300,AW00011272,S,F,70000,4,3,Partial College,Professional,1,0,5-10 Miles,North America,60,1
11273,331,AW00011273,M,M,90000,2,1,Partial College,Professional,1,0,10+ Miles,North America,60,0
11274,609,AW00011274,M,M,50000,2,0,Graduate Degree,Management,1,2,5-10 Miles,North America,82,1
11275,310,AW00011275,M,F,80000,4,0,Graduate Degree,Management,1,2,0-1 Miles,North America,83,1
11276,49,AW00011276,M,F,80000,4,3,Partial College,Professional,1,2,2-5 Miles,North America,47,0
11277,62,AW00011277,M,M,80000,4,3,Partial College,Professional,1,2,0-1 Miles,North America,53,0
11278,614,AW00011278,S,M,90000,0,0,Partial College,Professional,0,1,10+ Miles,North America,53,1
11279,616,AW00011279,M,F,90000,0,0,Partial College,Professional,1,1,10+ Miles,North America,47,0
11280,626,AW00011280,M,M,90000,0,0,Partial College,Professional,1,1,10+ Miles,North America,53,0
11281,301,AW00011281,S,F,110000,4,2,Bachelors,Management,1,4,5-10 Miles,North America,47,1
11282,612,AW00011282,M,M,90000,5,4,Partial College,Professional,1,4,1-2 Miles,North America,55,1
11283,299,AW00011283,M,M,110000,1,3,Bachelors,Management,1,2,1-2 Miles,North America,54,0
11284,307,AW00011284,M,F,110000,1,3,Bachelors,Management,1,2,1-2 Miles,North America,54,0
11285,322,AW00011285,M,M,120000,1,3,Partial College,Professional,0,4,2-5 Miles,North America,49,0
11286,374,AW00011286,M,M,170000,0,0,Graduate Degree,Management,1,4,2-5 Miles,North America,54,1
11287,49,AW00011287,M,M,70000,5,4,Partial College,Professional,0,3,5-10 Miles,North America,56,0
11288,301,AW00011288,M,F,110000,1,3,Bachelors,Management,1,3,2-5 Miles,North America,44,0
11289,315,AW00011289,M,F,130000,1,3,Bachelors,Management,1,1,0-1 Miles,North America,50,1
11290,334,AW00011290,M,F,130000,1,3,Bachelors,Management,1,3,2-5 Miles,North America,49,1
11291,335,AW00011291,M,F,130000,1,3,Bachelors,Management,1,3,2-5 Miles,North America,50,1
11292,361,AW00011292,S,M,150000,1,2,Partial College,Professional,0,3,0-1 Miles,North America,55,1
11293,632,AW00011293,S,M,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,61,0
11294,618,AW00011294,M,M,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,61,0
11295,311,AW00011295,S,F,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,62,1
11296,616,AW00011296,S,F,50000,2,0,Graduate Degree,Management,1,2,5-10 Miles,North America,81,1
11297,301,AW00011297,S,M,70000,4,0,Graduate Degree,Management,1,2,5-10 Miles,North America,81,1
11298,307,AW00011298,M,M,70000,4,0,Graduate Degree,Management,1,2,1-2 Miles,North America,81,1
11299,301,AW00011299,M,M,70000,4,0,Graduate Degree,Management,1,2,1-2 Miles,North America,80,1
11300,54,AW00011300,M,M,80000,5,4,Partial College,Professional,0,3,1-2 Miles,North America,56,0
11301,607,AW00011301,M,M,80000,5,4,Partial College,Professional,1,4,5-10 Miles,North America,56,0
11302,539,AW00011302,S,M,90000,4,3,High School,Professional,0,3,1-2 Miles,North America,50,1
11303,614,AW00011303,S,F,90000,4,3,High School,Professional,0,3,1-2 Miles,North America,56,1
11304,547,AW00011304,M,F,100000,0,3,Partial College,Professional,1,0,5-10 Miles,North America,51,0
11305,307,AW00011305,M,M,110000,3,3,Partial College,Professional,0,4,2-5 Miles,North America,56,0
11306,312,AW00011306,M,M,110000,3,3,Partial College,Professional,0,4,2-5 Miles,North America,56,0
11307,314,AW00011307,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,56,1
11308,546,AW00011308,M,M,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,62,0
11309,536,AW00011309,S,F,60000,2,0,High School,Professional,1,2,5-10 Miles,North America,62,0
11310,360,AW00011310,S,F,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,58,0
11311,626,AW00011311,S,F,70000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,63,0
11312,626,AW00011312,S,F,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,63,0
11313,632,AW00011313,S,M,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,63,0
11314,618,AW00011314,S,F,70000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,52,0
11315,632,AW00011315,S,F,70000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,63,0
11316,51,AW00011316,M,M,60000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,63,1
11317,548,AW00011317,S,F,40000,3,0,Partial College,Professional,0,2,5-10 Miles,North America,58,1
11318,614,AW00011318,S,F,40000,3,0,Partial College,Professional,0,2,1-2 Miles,North America,64,0
11319,348,AW00011319,M,F,70000,4,0,Graduate Degree,Management,0,2,1-2 Miles,North America,74,1
11320,325,AW00011320,M,F,80000,4,0,Graduate Degree,Management,1,2,5-10 Miles,North America,79,0
11321,612,AW00011321,M,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,78,0
11322,611,AW00011322,M,F,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,78,0
11323,314,AW00011323,S,M,120000,2,4,Graduate Degree,Management,1,3,5-10 Miles,North America,78,1
11324,325,AW00011324,M,M,90000,5,0,Bachelors,Management,1,2,1-2 Miles,North America,77,1
11325,637,AW00011325,S,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,77,1
11326,300,AW00011326,M,M,130000,2,3,Bachelors,Management,1,4,0-1 Miles,North America,77,1
11327,301,AW00011327,M,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,76,1
11328,55,AW00011328,M,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,77,1
11329,311,AW00011329,S,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,76,1
11330,59,AW00011330,M,M,110000,2,4,Graduate Degree,Management,1,1,2-5 Miles,North America,76,0
11331,63,AW00011331,M,F,90000,4,4,Partial College,Skilled Manual,1,2,1-2 Miles,North America,48,0
11332,153,AW00011332,S,F,10000,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,54,1
11333,261,AW00011333,M,F,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,54,1
11334,269,AW00011334,M,F,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,55,1
11335,120,AW00011335,M,F,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,44,1
11336,204,AW00011336,M,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,49,1
11337,273,AW00011337,M,M,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,55,1
11338,154,AW00011338,M,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,49,1
11339,202,AW00011339,S,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,55,1
11340,192,AW00011340,M,F,10000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,75,1
11341,236,AW00011341,M,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,80,1
11342,191,AW00011342,M,M,30000,5,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,49,0
11343,264,AW00011343,M,M,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,47,1
11344,262,AW00011344,M,F,10000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,59,1
11345,224,AW00011345,S,F,10000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,59,1
11346,196,AW00011346,S,F,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,56,1
11347,156,AW00011347,M,M,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,50,0
11348,151,AW00011348,M,M,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,61,0
11349,134,AW00011349,M,F,10000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,56,0
11350,265,AW00011350,M,F,30000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,80,0
11351,253,AW00011351,S,F,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,72,1
11352,222,AW00011352,M,M,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,76,0
11353,271,AW00011353,S,F,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,75,1
11354,119,AW00011354,M,F,20000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,74,0
11355,275,AW00011355,M,M,40000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,74,0
11356,6,AW00011356,S,M,10000,0,0,Partial College,Manual,0,1,2-5 Miles,Pacific,36,1
11357,21,AW00011357,S,M,10000,0,0,Partial College,Manual,0,1,2-5 Miles,Pacific,37,1
11358,2,AW00011358,S,F,10000,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,38,1
11359,7,AW00011359,S,M,10000,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,38,1
11360,26,AW00011360,S,M,10000,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,38,1
11361,10,AW00011361,M,F,10000,0,0,High School,Manual,1,2,0-1 Miles,Pacific,39,0
11362,33,AW00011362,M,M,10000,0,0,High School,Manual,0,2,0-1 Miles,Pacific,39,0
11363,35,AW00011363,S,M,10000,0,0,High School,Manual,0,2,0-1 Miles,Pacific,39,1
11364,34,AW00011364,S,F,10000,1,1,High School,Manual,0,0,2-5 Miles,Pacific,37,1
11365,29,AW00011365,S,F,10000,1,1,High School,Manual,0,0,1-2 Miles,Pacific,37,1
11366,37,AW00011366,M,F,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,37,0
11367,12,AW00011367,M,M,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,37,0
11368,26,AW00011368,S,M,10000,1,1,High School,Manual,0,0,1-2 Miles,Pacific,38,1
11369,29,AW00011369,M,F,20000,0,0,Bachelors,Clerical,0,0,0-1 Miles,Pacific,38,0
11370,38,AW00011370,M,F,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,38,0
11371,26,AW00011371,M,F,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,38,0
11372,20,AW00011372,S,F,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,38,1
11373,135,AW00011373,M,F,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,67,0
11374,162,AW00011374,S,M,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,73,0
11375,240,AW00011375,M,M,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,73,0
11376,268,AW00011376,S,M,40000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,73,0
11377,161,AW00011377,M,M,30000,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,55,0
11378,184,AW00011378,S,F,10000,1,1,High School,Manual,0,1,2-5 Miles,Europe,56,1
11379,214,AW00011379,M,M,10000,1,1,High School,Manual,1,1,2-5 Miles,Europe,46,1
11380,175,AW00011380,S,M,20000,2,0,Partial College,Manual,1,1,1-2 Miles,Europe,57,1
11381,249,AW00011381,M,F,20000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,51,1
11382,189,AW00011382,M,M,20000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,48,1
11383,206,AW00011383,M,F,30000,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,56,0
11384,211,AW00011384,M,F,30000,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,50,0
11385,279,AW00011385,S,M,30000,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,50,0
11386,127,AW00011386,M,F,30000,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,50,0
11387,238,AW00011387,S,F,40000,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,57,1
11388,279,AW00011388,M,M,40000,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,57,1
11389,130,AW00011389,S,M,10000,1,1,High School,Manual,0,1,2-5 Miles,Europe,41,0
11390,208,AW00011390,S,F,10000,1,1,High School,Manual,0,1,2-5 Miles,Europe,46,0
11391,135,AW00011391,S,F,10000,2,2,High School,Manual,1,0,0-1 Miles,Europe,46,0
11392,131,AW00011392,S,M,10000,2,2,High School,Manual,1,0,0-1 Miles,Europe,41,0
11393,182,AW00011393,S,M,10000,2,2,High School,Manual,1,0,0-1 Miles,Europe,48,0
11394,259,AW00011394,S,M,10000,2,2,High School,Manual,1,0,0-1 Miles,Europe,47,1
11395,118,AW00011395,S,F,30000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,46,1
11396,175,AW00011396,M,M,10000,2,2,High School,Manual,0,1,0-1 Miles,Europe,47,0
11397,197,AW00011397,S,F,20000,0,0,Partial College,Manual,0,1,0-1 Miles,Europe,47,0
11398,261,AW00011398,S,M,30000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,47,1
11399,202,AW00011399,S,F,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,47,0
11400,251,AW00011400,S,M,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,42,1
11401,204,AW00011401,M,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,47,1
11402,183,AW00011402,M,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,47,1
11403,179,AW00011403,S,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,42,1
11404,133,AW00011404,S,F,10000,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,65,0
11405,143,AW00011405,S,F,10000,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,64,0
11406,199,AW00011406,M,F,20000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,64,1
11407,170,AW00011407,M,M,20000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,64,0
11408,257,AW00011408,M,M,10000,2,1,High School,Manual,0,2,0-1 Miles,Europe,58,0
11409,208,AW00011409,S,F,10000,2,2,High School,Manual,1,1,0-1 Miles,Europe,43,1
11410,201,AW00011410,M,M,20000,1,1,Partial College,Manual,1,0,2-5 Miles,Europe,48,1
11411,121,AW00011411,M,M,80000,3,2,Partial College,Professional,0,1,2-5 Miles,Europe,62,0
11412,121,AW00011412,S,F,80000,4,2,Partial College,Professional,1,1,10+ Miles,Europe,62,1
11413,238,AW00011413,M,F,80000,4,2,Partial College,Professional,0,1,2-5 Miles,Europe,62,1
11414,241,AW00011414,S,M,80000,4,2,Partial College,Professional,1,1,10+ Miles,Europe,62,1
11415,127,AW00011415,S,M,90000,5,0,Partial College,Professional,0,2,10+ Miles,Europe,72,0
11416,185,AW00011416,M,F,60000,3,1,Partial High School,Skilled Manual,1,4,2-5 Miles,Europe,71,1
11417,222,AW00011417,M,F,70000,5,1,High School,Professional,1,2,10+ Miles,Europe,71,1
11418,160,AW00011418,S,M,90000,5,0,Partial College,Professional,0,2,10+ Miles,Europe,71,0
11419,273,AW00011419,M,M,150000,3,4,Graduate Degree,Management,1,4,0-1 Miles,Europe,71,0
11420,189,AW00011420,M,M,100000,2,3,Bachelors,Management,1,4,10+ Miles,Europe,70,1
11421,172,AW00011421,M,F,110000,3,4,Bachelors,Management,1,4,5-10 Miles,Europe,70,1
11422,268,AW00011422,M,M,170000,4,4,Bachelors,Management,1,3,5-10 Miles,Europe,70,1
11423,147,AW00011423,M,F,80000,4,2,Partial College,Professional,0,1,2-5 Miles,Europe,62,1
11424,164,AW00011424,M,F,80000,4,2,Partial College,Professional,1,2,10+ Miles,Europe,57,0
11425,184,AW00011425,M,F,90000,4,2,High School,Professional,1,2,10+ Miles,Europe,56,1
11426,156,AW00011426,M,M,110000,3,4,Bachelors,Management,1,4,10+ Miles,Europe,63,0
11427,168,AW00011427,M,F,110000,2,5,Partial College,Professional,1,2,10+ Miles,Europe,63,1
11428,173,AW00011428,S,F,120000,2,5,Bachelors,Management,1,2,10+ Miles,Europe,63,1
11429,218,AW00011429,M,M,80000,4,1,Partial College,Professional,1,2,10+ Miles,Europe,64,1
11430,155,AW00011430,M,F,90000,4,1,High School,Professional,1,2,10+ Miles,Europe,64,0
11431,120,AW00011431,M,M,110000,4,5,Partial College,Professional,1,2,10+ Miles,Europe,47,1
11432,206,AW00011432,M,F,80000,4,2,High School,Professional,1,2,10+ Miles,Europe,65,1
11433,224,AW00011433,M,M,80000,5,2,High School,Professional,0,2,2-5 Miles,Europe,65,1
11434,274,AW00011434,M,M,170000,5,5,Partial College,Professional,1,4,0-1 Miles,Europe,60,0
11435,168,AW00011435,S,F,100000,3,4,Partial College,Management,1,4,10+ Miles,Europe,66,0
11436,273,AW00011436,M,F,160000,3,5,Partial College,Management,0,4,10+ Miles,Europe,66,0
11437,190,AW00011437,M,M,90000,4,1,High School,Management,1,3,10+ Miles,Europe,67,0
11438,162,AW00011438,M,F,130000,4,5,High School,Management,1,4,0-1 Miles,Europe,67,0
11439,217,AW00011439,M,F,90000,4,1,High School,Management,0,3,5-10 Miles,Europe,68,1
11440,187,AW00011440,M,M,80000,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,69,0
11441,192,AW00011441,M,F,90000,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,69,0
11442,224,AW00011442,M,M,90000,5,0,Partial High School,Skilled Manual,1,2,10+ Miles,Europe,69,0
11443,31,AW00011443,S,F,60000,0,0,Bachelors,Professional,0,4,2-5 Miles,Pacific,40,1
11444,32,AW00011444,M,F,70000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,40,1
11445,15,AW00011445,S,F,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
11446,5,AW00011446,S,F,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
11447,25,AW00011447,M,F,70000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,42,1
11448,35,AW00011448,S,M,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,1
11449,37,AW00011449,M,M,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,41,1
11450,28,AW00011450,S,M,130000,4,5,High School,Management,1,4,0-1 Miles,Pacific,41,1
11451,10,AW00011451,S,M,70000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,42,1
11452,21,AW00011452,S,F,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,43,1
11453,31,AW00011453,S,M,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,37,1
11454,35,AW00011454,S,F,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
11455,36,AW00011455,M,M,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,42,1
11456,17,AW00011456,M,M,120000,5,5,Partial High School,Professional,1,4,10+ Miles,Pacific,42,1
11457,19,AW00011457,M,F,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,43,1
11458,16,AW00011458,M,F,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,43,0
11459,13,AW00011459,S,F,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,44,1
11460,33,AW00011460,S,M,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,38,1
11461,6,AW00011461,S,M,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,44,1
11462,8,AW00011462,M,F,110000,0,5,High School,Management,1,4,10+ Miles,Pacific,45,1
11463,28,AW00011463,M,F,110000,0,5,High School,Management,0,4,10+ Miles,Pacific,44,0
11464,38,AW00011464,M,M,90000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,45,1
11465,23,AW00011465,M,M,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,45,1
11466,6,AW00011466,M,M,150000,0,5,Partial High School,Management,1,4,10+ Miles,Pacific,45,0
11467,17,AW00011467,M,M,170000,1,5,Graduate Degree,Management,1,4,0-1 Miles,Pacific,47,0
11468,278,AW00011468,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,41,1
11469,278,AW00011469,S,M,10000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,43,0
11470,177,AW00011470,S,M,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,43,1
11471,207,AW00011471,S,F,30000,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,43,0
11472,24,AW00011472,S,M,60000,3,2,Bachelors,Professional,1,2,5-10 Miles,Pacific,53,1
11473,221,AW00011473,S,F,20000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,36,0
11474,265,AW00011474,S,M,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,36,0
11475,251,AW00011475,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,38,0
11476,241,AW00011476,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,42,0
11477,127,AW00011477,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,38,0
11478,218,AW00011478,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,38,0
11479,182,AW00011479,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,43,1
11480,224,AW00011480,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,38,1
11481,156,AW00011481,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,43,1
11482,272,AW00011482,S,F,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,44,1
11483,199,AW00011483,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,39,1
11484,171,AW00011484,S,M,40000,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,39,1
11485,237,AW00011485,M,M,40000,2,2,Partial College,Clerical,0,0,0-1 Miles,Europe,44,1
11486,117,AW00011486,S,F,10000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,40,0
11487,186,AW00011487,S,F,10000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,45,0
11488,256,AW00011488,S,M,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,45,1
11489,262,AW00011489,S,F,20000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,45,1
11490,217,AW00011490,S,M,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,46,0
11491,255,AW00011491,M,M,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,40,1
11492,115,AW00011492,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,39,1
11493,255,AW00011493,S,F,40000,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,46,1
11494,267,AW00011494,S,M,40000,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,46,1
11495,154,AW00011495,S,M,40000,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,45,0
11496,272,AW00011496,S,M,40000,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,46,1
11497,261,AW00011497,S,F,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,40,0
11498,49,AW00011498,S,M,40000,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,43,0
